                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 1.7464,                 1.3778,                  1.351,                0.66896,                0.56169,                0.60602,                0.27992,                 1.8622,                 1.4765,                 1.4955,               0.008515,               0.008515,               0.008515
                    153,                 1.7535,                 1.3861,                 1.3646,                0.67166,                0.56241,                0.60891,                0.27977,                 1.8628,                  1.475,                 1.4954,              0.0085051,              0.0085051,              0.0085051
                    154,                 1.7606,                 1.3903,                 1.3551,                0.65973,                0.56746,                0.60713,                0.27846,                 1.8646,                 1.4748,                 1.4957,              0.0084952,              0.0084952,              0.0084952
                    155,                 1.7688,                 1.3941,                 1.3574,                0.66965,                0.55882,                0.60905,                 0.2781,                  1.865,                 1.4766,                 1.4951,              0.0084853,              0.0084853,              0.0084853
                    156,                 1.7489,                 1.3727,                 1.3607,                0.66128,                  0.563,                0.60697,                0.27813,                 1.8655,                 1.4745,                 1.4956,              0.0084754,              0.0084754,              0.0084754
                    157,                 1.7568,                 1.3744,                 1.3616,                0.66298,                0.55739,                 0.6075,                0.27858,                 1.8662,                  1.475,                 1.4954,              0.0084655,              0.0084655,              0.0084655
                    158,                 1.7363,                 1.3562,                 1.3499,                0.68156,                0.54878,                0.60888,                0.27864,                 1.8665,                 1.4721,                 1.4959,              0.0084556,              0.0084556,              0.0084556
                    159,                 1.7427,                  1.362,                 1.3531,                0.67794,                 0.5495,                0.60872,                0.27822,                 1.8661,                 1.4705,                 1.4955,              0.0084457,              0.0084457,              0.0084457
                    160,                 1.7385,                 1.3694,                  1.355,                0.67008,                0.55511,                0.60963,                0.27804,                 1.8665,                 1.4693,                 1.4961,              0.0084358,              0.0084358,              0.0084358
                    161,                  1.735,                 1.3626,                 1.3549,                0.66613,                0.55389,                0.60887,                0.27722,                 1.8667,                 1.4701,                 1.4963,              0.0084259,              0.0084259,              0.0084259
                    162,                 1.7211,                 1.3625,                 1.3367,                0.66604,                0.55093,                0.60737,                0.27672,                 1.8663,                 1.4697,                 1.4961,               0.008416,               0.008416,               0.008416
                    163,                 1.7388,                 1.3655,                 1.3506,                0.66439,                  0.551,                0.60677,                0.27769,                 1.8671,                 1.4682,                 1.4971,              0.0084061,              0.0084061,              0.0084061
                    164,                 1.7355,                 1.3544,                 1.3488,                0.66441,                0.55532,                0.60753,                0.27753,                  1.867,                  1.468,                 1.4976,              0.0083962,              0.0083962,              0.0083962
                    165,                  1.738,                  1.353,                 1.3449,                0.65779,                0.55595,                0.60602,                 0.2778,                 1.8679,                 1.4677,                 1.4982,              0.0083863,              0.0083863,              0.0083863
                    166,                 1.7373,                 1.3749,                  1.349,                0.65809,                0.55367,                0.60606,                0.27815,                 1.8668,                 1.4683,                 1.4975,              0.0083764,              0.0083764,              0.0083764
                    167,                  1.727,                 1.3485,                 1.3369,                0.65825,                0.55093,                0.60677,                0.27815,                 1.8674,                  1.469,                 1.4977,              0.0083665,              0.0083665,              0.0083665
                    168,                 1.7538,                 1.3792,                 1.3496,                0.65868,                0.55308,                0.60695,                0.27845,                  1.868,                 1.4659,                 1.4977,              0.0083566,              0.0083566,              0.0083566
                    169,                 1.7366,                 1.3486,                 1.3402,                  0.665,                0.55093,                0.60634,                0.27832,                  1.869,                 1.4674,                 1.4979,              0.0083467,              0.0083467,              0.0083467
                    170,                 1.7261,                 1.3491,                 1.3372,                0.66385,                0.55093,                0.60678,                0.27825,                 1.8696,                 1.4657,                 1.4975,              0.0083368,              0.0083368,              0.0083368
                    171,                 1.7371,                 1.3526,                 1.3439,                0.66318,                0.55085,                0.60715,                0.27892,                 1.8704,                 1.4658,                 1.4978,              0.0083269,              0.0083269,              0.0083269
                    172,                  1.733,                 1.3482,                 1.3381,                0.66283,                0.55308,                0.60848,                0.27959,                 1.8701,                 1.4653,                 1.4975,               0.008317,               0.008317,               0.008317
                    173,                  1.735,                 1.3492,                 1.3411,                0.66442,                 0.5538,                0.60878,                0.27894,                 1.8708,                 1.4654,                 1.4986,              0.0083071,              0.0083071,              0.0083071
                    174,                 1.7192,                 1.3213,                 1.3296,                0.66619,                 0.5538,                0.61043,                0.27997,                 1.8719,                 1.4663,                 1.4992,              0.0082972,              0.0082972,              0.0082972
                    175,                 1.7281,                 1.3347,                 1.3295,                0.67028,                0.55308,                0.61005,                0.27944,                 1.8722,                 1.4671,                 1.4994,              0.0082873,              0.0082873,              0.0082873
                    176,                 1.7257,                  1.342,                 1.3352,                0.66142,                0.55954,                0.61017,                0.28031,                 1.8731,                 1.4655,                 1.4998,              0.0082774,              0.0082774,              0.0082774
                    177,                 1.7157,                 1.3418,                 1.3439,                0.67764,                0.55093,                0.61108,                0.27954,                 1.8733,                 1.4661,                 1.5002,              0.0082675,              0.0082675,              0.0082675
                    178,                 1.7308,                 1.3326,                 1.3418,                0.67468,                0.55343,                0.61062,                 0.2789,                 1.8749,                 1.4668,                 1.5005,              0.0082576,              0.0082576,              0.0082576
                    179,                 1.7173,                 1.3346,                  1.327,                0.67644,                0.55237,                0.61085,                0.27959,                 1.8742,                 1.4665,                 1.5004,              0.0082477,              0.0082477,              0.0082477
                    180,                 1.7208,                  1.329,                 1.3278,                 0.6724,                0.55308,                0.61076,                0.27987,                 1.8756,                 1.4666,                 1.5012,              0.0082378,              0.0082378,              0.0082378
                    181,                 1.7095,                  1.314,                  1.335,                 0.6718,                0.55308,                0.60942,                0.27981,                 1.8762,                 1.4669,                 1.5017,              0.0082279,              0.0082279,              0.0082279
                    182,                 1.7219,                 1.3172,                 1.3296,                0.67293,                  0.552,                0.61049,                0.27988,                  1.876,                 1.4655,                 1.5016,               0.008218,               0.008218,               0.008218
                    183,                 1.7091,                 1.3247,                 1.3325,                0.67173,                0.55046,                0.60835,                 0.2792,                 1.8781,                 1.4658,                 1.5027,              0.0082081,              0.0082081,              0.0082081
                    184,                 1.7109,                 1.3091,                 1.3292,                 0.6722,                0.54878,                0.60848,                0.27863,                 1.8782,                 1.4665,                 1.5029,              0.0081982,              0.0081982,              0.0081982
                    185,                 1.7188,                 1.3233,                 1.3228,                0.67289,                0.55093,                0.60923,                  0.279,                 1.8786,                 1.4677,                 1.5028,              0.0081883,              0.0081883,              0.0081883
                    186,                 1.7149,                 1.3107,                 1.3234,                0.67432,                0.54806,                0.60919,                0.27867,                 1.8793,                 1.4688,                 1.5027,              0.0081784,              0.0081784,              0.0081784
                    187,                 1.7182,                 1.3204,                 1.3274,                0.67375,                0.55308,                0.61009,                0.27936,                 1.8794,                 1.4694,                 1.5023,              0.0081685,              0.0081685,              0.0081685
                    188,                 1.7092,                 1.3091,                 1.3196,                0.67494,                0.55308,                0.61139,                0.27889,                   1.88,                 1.4682,                 1.5029,              0.0081586,              0.0081586,              0.0081586
                    189,                 1.7135,                 1.3222,                 1.3275,                0.67231,                0.55487,                0.61101,                0.27902,                 1.8797,                 1.4685,                 1.5024,              0.0081487,              0.0081487,              0.0081487
                    190,                 1.7028,                 1.2883,                 1.3188,                0.67333,                0.55667,                0.61122,                0.27859,                 1.8806,                 1.4672,                 1.5028,              0.0081388,              0.0081388,              0.0081388
                    191,                 1.7034,                 1.2976,                 1.3164,                0.67176,                0.55739,                0.61126,                0.27889,                 1.8811,                 1.4679,                 1.5033,              0.0081289,              0.0081289,              0.0081289
                    192,                 1.7078,                 1.3057,                 1.3186,                0.66895,                0.55953,                0.61147,                0.27874,                 1.8807,                 1.4679,                 1.5033,               0.008119,               0.008119,               0.008119
                    193,                 1.7156,                 1.3009,                 1.3218,                0.66737,                0.56169,                0.61204,                 0.2788,                 1.8817,                 1.4665,                 1.5035,              0.0081091,              0.0081091,              0.0081091
                    194,                   1.71,                 1.3056,                 1.3249,                0.66781,                0.55954,                0.61194,                0.27859,                 1.8824,                 1.4663,                 1.5038,              0.0080992,              0.0080992,              0.0080992
                    195,                  1.682,                 1.2973,                 1.3131,                0.66178,                0.56169,                0.61225,                0.27829,                  1.881,                 1.4647,                 1.5032,              0.0080893,              0.0080893,              0.0080893
                    196,                 1.6992,                 1.2895,                 1.3132,                0.65835,                0.56098,                0.61056,                0.27867,                 1.8809,                 1.4622,                 1.5027,              0.0080794,              0.0080794,              0.0080794
                    197,                 1.6986,                 1.2949,                 1.3156,                0.65959,                0.56098,                0.61091,                0.27818,                 1.8812,                 1.4627,                 1.5025,              0.0080695,              0.0080695,              0.0080695
                    198,                 1.6885,                 1.2862,                 1.3164,                0.66024,                0.56098,                0.61013,                0.27808,                 1.8807,                 1.4644,                 1.5021,              0.0080596,              0.0080596,              0.0080596
                    199,                 1.6942,                 1.2789,                 1.3203,                0.65782,                 0.5613,                0.60947,                0.27853,                 1.8806,                 1.4627,                 1.5025,              0.0080497,              0.0080497,              0.0080497
                    200,                 1.6858,                 1.2807,                 1.3051,                0.65585,                0.56026,                0.60897,                0.27792,                 1.8808,                 1.4634,                 1.5017,              0.0080398,              0.0080398,              0.0080398
                    201,                 1.7012,                 1.2822,                 1.3191,                0.65919,                0.56169,                   0.61,                0.27841,                 1.8817,                 1.4638,                  1.502,              0.0080299,              0.0080299,              0.0080299
                    202,                 1.6884,                 1.2644,                 1.3061,                0.65804,                0.55882,                0.60893,                0.27828,                 1.8821,                 1.4636,                 1.5018,                0.00802,                0.00802,                0.00802
                    203,                 1.7006,                 1.2969,                 1.3152,                0.66029,                0.55913,                0.60797,                0.27821,                 1.8824,                 1.4642,                 1.5021,              0.0080101,              0.0080101,              0.0080101
                    204,                 1.6847,                 1.2813,                 1.3179,                0.65938,                0.55882,                0.60872,                0.27821,                 1.8825,                 1.4632,                 1.5019,              0.0080002,              0.0080002,              0.0080002
                    205,                 1.6989,                 1.2821,                 1.3036,                0.65722,                0.55954,                0.60835,                0.27818,                 1.8832,                 1.4626,                 1.5025,              0.0079903,              0.0079903,              0.0079903
                    206,                 1.6931,                  1.273,                 1.3127,                0.65971,                0.55882,                0.60852,                0.27818,                 1.8827,                 1.4627,                  1.502,              0.0079804,              0.0079804,              0.0079804
                    207,                 1.6898,                 1.2643,                 1.3104,                0.65909,                0.55954,                0.60926,                0.27864,                  1.883,                 1.4612,                 1.5021,              0.0079705,              0.0079705,              0.0079705
                    208,                 1.6908,                 1.2647,                 1.2978,                0.66172,                 0.5571,                0.60788,                0.27836,                 1.8817,                 1.4607,                 1.5011,              0.0079606,              0.0079606,              0.0079606
                    209,                 1.6909,                  1.258,                 1.3092,                0.66639,                0.55595,                0.60769,                0.27823,                 1.8815,                 1.4592,                 1.5012,              0.0079507,              0.0079507,              0.0079507
                    210,                 1.6913,                 1.2716,                 1.3146,                0.66488,                0.55667,                 0.6082,                0.27854,                 1.8815,                 1.4587,                 1.5013,              0.0079408,              0.0079408,              0.0079408
                    211,                  1.685,                 1.2745,                 1.3107,                0.66396,                0.55811,                0.60933,                 0.2792,                 1.8824,                 1.4574,                 1.5014,              0.0079309,              0.0079309,              0.0079309
                    212,                 1.6744,                 1.2596,                 1.3043,                0.66444,                0.55882,                0.60923,                0.27928,                 1.8824,                 1.4575,                 1.5015,               0.007921,               0.007921,               0.007921
                    213,                  1.679,                  1.256,                 1.3063,                 0.6646,                0.55882,                0.60924,                0.27929,                 1.8832,                 1.4559,                 1.5019,              0.0079111,              0.0079111,              0.0079111
                    214,                 1.6754,                 1.2647,                 1.3031,                0.66078,                0.55882,                0.60868,                0.27939,                 1.8837,                 1.4567,                 1.5021,              0.0079012,              0.0079012,              0.0079012
                    215,                 1.6884,                  1.272,                 1.3074,                0.66007,                0.55954,                 0.6081,                0.27896,                 1.8845,                 1.4561,                 1.5023,              0.0078913,              0.0078913,              0.0078913
                    216,                 1.6772,                 1.2608,                 1.3029,                0.66149,                0.56169,                0.61073,                0.27913,                 1.8841,                 1.4557,                 1.5021,              0.0078814,              0.0078814,              0.0078814
                    217,                 1.6854,                 1.2633,                 1.3079,                0.65966,                0.56241,                0.61108,                0.27908,                 1.8853,                 1.4556,                 1.5025,              0.0078715,              0.0078715,              0.0078715
                    218,                 1.6698,                 1.2513,                 1.2976,                0.66271,                0.56238,                0.61143,                0.27976,                 1.8853,                 1.4545,                 1.5024,              0.0078616,              0.0078616,              0.0078616
                    219,                 1.6775,                 1.2452,                 1.2968,                0.66127,                0.56313,                0.61155,                 0.2799,                 1.8851,                 1.4537,                  1.502,              0.0078517,              0.0078517,              0.0078517
                    220,                 1.6921,                 1.2724,                 1.3118,                0.66565,                0.56026,                 0.6098,                0.28012,                 1.8845,                 1.4532,                 1.5015,              0.0078418,              0.0078418,              0.0078418
                    221,                 1.6748,                 1.2478,                 1.2994,                0.66416,                0.55954,                0.61069,                0.28081,                 1.8838,                 1.4529,                  1.501,              0.0078319,              0.0078319,              0.0078319
                    222,                 1.6792,                 1.2489,                 1.2904,                0.66444,                0.55882,                0.61009,                0.28043,                 1.8833,                 1.4522,                 1.5003,               0.007822,               0.007822,               0.007822
                    223,                 1.6685,                 1.2489,                 1.2966,                 0.6648,                0.55667,                0.60897,                0.28039,                 1.8836,                 1.4522,                 1.4997,              0.0078121,              0.0078121,              0.0078121
                    224,                 1.6674,                 1.2541,                  1.296,                0.65996,                0.55954,                0.60899,                0.28062,                 1.8836,                 1.4514,                    1.5,              0.0078022,              0.0078022,              0.0078022
                    225,                 1.6499,                 1.2375,                 1.2821,                0.66303,                0.55895,                0.60977,                0.28018,                 1.8841,                 1.4509,                    1.5,              0.0077923,              0.0077923,              0.0077923
                    226,                  1.666,                 1.2501,                 1.2944,                0.67135,                0.55595,                0.61045,                0.28008,                  1.884,                 1.4508,                 1.4997,              0.0077824,              0.0077824,              0.0077824
                    227,                 1.6756,                  1.253,                 1.2953,                0.66925,                0.55738,                 0.6098,                0.27958,                 1.8839,                 1.4508,                 1.4994,              0.0077725,              0.0077725,              0.0077725
                    228,                 1.6735,                 1.2403,                 1.2836,                 0.6709,                0.55524,                0.61045,                0.28012,                 1.8838,                  1.451,                 1.4995,              0.0077626,              0.0077626,              0.0077626
                    229,                 1.6738,                 1.2359,                  1.288,                0.66536,                0.55811,                0.61082,                0.27998,                 1.8849,                 1.4515,                 1.4998,              0.0077527,              0.0077527,              0.0077527
                    230,                 1.6758,                 1.2474,                 1.2926,                0.66452,                0.55739,                0.60902,                0.27943,                 1.8853,                 1.4514,                 1.4998,              0.0077428,              0.0077428,              0.0077428
                    231,                 1.6659,                 1.2305,                 1.2862,                0.66868,                 0.5545,                0.60771,                0.27977,                 1.8858,                 1.4517,                 1.4998,              0.0077329,              0.0077329,              0.0077329
                    232,                 1.6669,                 1.2419,                 1.2873,                0.66976,                0.55285,                0.60914,                0.28056,                 1.8856,                 1.4517,                 1.4994,               0.007723,               0.007723,               0.007723
                    233,                 1.6656,                 1.2349,                 1.2913,                0.67486,                0.55165,                 0.6094,                 0.2799,                 1.8861,                  1.452,                 1.4998,              0.0077131,              0.0077131,              0.0077131
                    234,                 1.6668,                 1.2415,                 1.2916,                0.67532,                0.55057,                0.60932,                0.28037,                 1.8862,                 1.4523,                 1.4996,              0.0077032,              0.0077032,              0.0077032
                    235,                 1.6637,                 1.2295,                 1.2897,                0.67418,                0.55165,                0.61028,                0.28033,                 1.8864,                 1.4515,                 1.4996,              0.0076933,              0.0076933,              0.0076933
                    236,                  1.651,                 1.2266,                 1.2842,                0.67477,                0.55165,                0.61034,                0.28064,                 1.8877,                 1.4517,                 1.4997,              0.0076834,              0.0076834,              0.0076834
                    237,                 1.6487,                 1.2331,                 1.2857,                0.67532,                0.55057,                0.61058,                0.28065,                 1.8878,                 1.4513,                 1.4995,              0.0076735,              0.0076735,              0.0076735
                    238,                 1.6557,                 1.2421,                 1.2782,                0.67608,                0.55022,                0.61021,                0.28067,                 1.8886,                  1.452,                 1.4998,              0.0076636,              0.0076636,              0.0076636
                    239,                 1.6546,                 1.2118,                 1.2732,                0.67418,                0.55165,                0.61046,                0.28114,                 1.8891,                 1.4514,                 1.4994,              0.0076537,              0.0076537,              0.0076537
                    240,                 1.6626,                 1.2223,                 1.2792,                0.67019,                0.55237,                 0.6115,                0.28081,                 1.8894,                   1.45,                 1.4988,              0.0076438,              0.0076438,              0.0076438
                    241,                 1.6506,                 1.2134,                 1.2805,                0.67158,                0.55303,                0.61145,                 0.2803,                 1.8895,                 1.4495,                 1.4978,              0.0076339,              0.0076339,              0.0076339
                    242,                 1.6521,                 1.2121,                 1.2771,                0.66875,                0.55758,                0.61163,                0.28071,                 1.8895,                 1.4478,                  1.498,               0.007624,               0.007624,               0.007624
                    243,                 1.6593,                 1.2223,                 1.2702,                0.66707,                0.55811,                0.61171,                0.28045,                 1.8891,                 1.4476,                 1.4973,              0.0076141,              0.0076141,              0.0076141
                    244,                 1.6537,                 1.2245,                 1.2746,                0.66747,                0.55954,                 0.6116,                 0.2805,                  1.889,                 1.4451,                 1.4971,              0.0076042,              0.0076042,              0.0076042
                    245,                 1.6516,                 1.2199,                 1.2779,                0.66586,                0.56026,                0.61187,                0.28078,                 1.8886,                 1.4442,                 1.4963,              0.0075943,              0.0075943,              0.0075943
                    246,                 1.6375,                 1.1901,                 1.2706,                0.66807,                0.56021,                0.61205,                0.28067,                 1.8884,                 1.4443,                 1.4958,              0.0075844,              0.0075844,              0.0075844
                    247,                 1.6485,                 1.2154,                  1.273,                0.66568,                0.55882,                0.61149,                0.28057,                 1.8901,                 1.4435,                 1.4964,              0.0075745,              0.0075745,              0.0075745
                    248,                 1.6424,                 1.2011,                 1.2698,                0.66616,                0.55954,                  0.612,                0.28059,                 1.8895,                 1.4445,                 1.4958,              0.0075646,              0.0075646,              0.0075646
                    249,                 1.6397,                 1.2083,                  1.265,                 0.6669,                 0.5587,                0.61242,                0.28096,                 1.8897,                 1.4447,                 1.4953,              0.0075547,              0.0075547,              0.0075547
                    250,                 1.6499,                  1.212,                 1.2739,                0.66684,                0.55853,                 0.6121,                0.28061,                 1.8892,                 1.4443,                  1.495,              0.0075448,              0.0075448,              0.0075448
                    251,                  1.644,                 1.1979,                 1.2757,                0.66769,                0.55925,                0.61214,                0.28111,                 1.8891,                 1.4444,                 1.4951,              0.0075349,              0.0075349,              0.0075349
                    252,                 1.6349,                 1.1929,                 1.2746,                0.66977,                0.55811,                0.61352,                0.28151,                 1.8891,                 1.4438,                 1.4952,               0.007525,               0.007525,               0.007525
                    253,                 1.6467,                 1.2101,                 1.2729,                0.65937,                  0.561,                0.61369,                 0.2815,                 1.8893,                 1.4426,                  1.495,              0.0075151,              0.0075151,              0.0075151
                    254,                 1.6327,                 1.1838,                 1.2681,                 0.6558,                0.56857,                0.61394,                0.28187,                 1.8896,                 1.4435,                 1.4948,              0.0075052,              0.0075052,              0.0075052
                    255,                 1.6343,                 1.1934,                 1.2671,                0.65712,                0.56917,                0.61482,                0.28151,                 1.8899,                 1.4425,                 1.4949,              0.0074953,              0.0074953,              0.0074953
                    256,                 1.6353,                 1.1804,                 1.2685,                0.66102,                0.56671,                0.61476,                0.28177,                 1.8896,                 1.4421,                  1.494,              0.0074854,              0.0074854,              0.0074854
                    257,                 1.6425,                 1.2019,                 1.2698,                0.65924,                0.56958,                0.61498,                0.28186,                 1.8887,                 1.4417,                 1.4934,              0.0074755,              0.0074755,              0.0074755
                    258,                 1.6538,                 1.2065,                 1.2779,                0.66051,                0.56887,                0.61535,                0.28235,                 1.8885,                 1.4412,                 1.4928,              0.0074656,              0.0074656,              0.0074656
                    259,                 1.6362,                 1.1907,                 1.2704,                0.66294,                0.56887,                 0.6153,                0.28293,                 1.8884,                 1.4406,                 1.4928,              0.0074557,              0.0074557,              0.0074557
                    260,                 1.6261,                 1.1795,                 1.2651,                0.66405,                0.56887,                 0.6153,                0.28231,                 1.8885,                 1.4403,                 1.4922,              0.0074458,              0.0074458,              0.0074458
                    261,                 1.6312,                 1.1939,                  1.268,                0.66294,                0.56887,                0.61566,                0.28225,                 1.8886,                 1.4401,                 1.4918,              0.0074359,              0.0074359,              0.0074359
                    262,                 1.6206,                  1.175,                 1.2486,                0.66243,                0.56743,                0.61487,                0.28277,                 1.8892,                   1.44,                 1.4918,               0.007426,               0.007426,               0.007426
                    263,                 1.6372,                 1.2042,                 1.2711,                0.66355,                0.56815,                0.61512,                 0.2829,                 1.8886,                 1.4408,                 1.4916,              0.0074161,              0.0074161,              0.0074161
                    264,                 1.6308,                  1.188,                 1.2652,                0.66167,                0.56958,                 0.6156,                0.28331,                 1.8889,                 1.4405,                 1.4918,              0.0074062,              0.0074062,              0.0074062
                    265,                 1.6131,                 1.1587,                 1.2542,                0.66292,                0.56815,                0.61587,                0.28334,                 1.8898,                 1.4407,                 1.4917,              0.0073963,              0.0073963,              0.0073963
                    266,                 1.6277,                  1.181,                 1.2588,                0.66139,                 0.5703,                0.61574,                0.28319,                 1.8896,                 1.4413,                 1.4915,              0.0073864,              0.0073864,              0.0073864
                    267,                 1.6197,                 1.1912,                  1.258,                0.65871,                0.57102,                0.61592,                0.28322,                 1.8897,                 1.4416,                 1.4914,              0.0073765,              0.0073765,              0.0073765
                    268,                  1.635,                 1.1777,                 1.2563,                0.65987,                0.57102,                0.61666,                0.28365,                 1.8896,                 1.4424,                 1.4909,              0.0073666,              0.0073666,              0.0073666
                    269,                 1.6284,                 1.1805,                 1.2654,                0.66085,                0.57032,                0.61675,                0.28354,                 1.8894,                 1.4427,                 1.4904,              0.0073567,              0.0073567,              0.0073567
                    270,                 1.6362,                 1.1923,                 1.2665,                0.65906,                0.57132,                0.61665,                0.28356,                 1.8899,                 1.4414,                 1.4906,              0.0073468,              0.0073468,              0.0073468
                    271,                 1.6318,                 1.1738,                 1.2597,                0.66097,                0.57102,                0.61617,                0.28376,                 1.8901,                 1.4409,                 1.4901,              0.0073369,              0.0073369,              0.0073369
                    272,                 1.6278,                 1.1783,                 1.2565,                 0.6569,                0.57532,                0.61644,                0.28375,                   1.89,                 1.4408,                 1.4896,               0.007327,               0.007327,               0.007327
                    273,                  1.622,                 1.1813,                 1.2547,                0.65949,                 0.5752,                0.61683,                0.28386,                 1.8893,                 1.4395,                 1.4885,              0.0073171,              0.0073171,              0.0073171
                    274,                 1.6306,                 1.1844,                 1.2542,                0.66037,                0.57245,                0.61702,                0.28372,                 1.8894,                 1.4388,                 1.4887,              0.0073072,              0.0073072,              0.0073072
                    275,                  1.618,                 1.1733,                 1.2493,                0.66768,                0.56785,                0.61713,                 0.2841,                 1.8892,                 1.4389,                 1.4882,              0.0072973,              0.0072973,              0.0072973
                    276,                 1.6196,                 1.1592,                 1.2583,                   0.67,                0.56743,                0.61733,                0.28401,                 1.8896,                 1.4382,                  1.488,              0.0072874,              0.0072874,              0.0072874
                    277,                 1.6277,                 1.1725,                 1.2481,                0.67154,                0.56613,                0.61726,                0.28434,                 1.8897,                 1.4369,                 1.4879,              0.0072775,              0.0072775,              0.0072775
                    278,                 1.6241,                 1.1624,                 1.2524,                0.66967,                  0.566,                0.61695,                0.28419,                 1.8899,                 1.4375,                 1.4872,              0.0072676,              0.0072676,              0.0072676
                    279,                 1.6142,                 1.1597,                 1.2532,                 0.6723,                0.56528,                 0.6174,                0.28492,                 1.8901,                 1.4357,                  1.487,              0.0072577,              0.0072577,              0.0072577
                    280,                 1.6133,                 1.1707,                 1.2467,                 0.6633,                0.57461,                0.61722,                0.28483,                 1.8903,                 1.4358,                 1.4871,              0.0072478,              0.0072478,              0.0072478
                    281,                 1.6145,                 1.1682,                 1.2541,                0.66287,                0.57688,                0.61727,                0.28418,                   1.89,                 1.4359,                 1.4867,              0.0072379,              0.0072379,              0.0072379
                    282,                 1.6158,                 1.1653,                 1.2541,                0.66177,                0.57827,                0.61728,                0.28422,                 1.8898,                 1.4352,                 1.4861,               0.007228,               0.007228,               0.007228
                    283,                 1.6182,                 1.1629,                 1.2489,                0.66477,                0.57245,                0.61774,                 0.2845,                 1.8894,                 1.4363,                  1.486,              0.0072181,              0.0072181,              0.0072181
                    284,                 1.6087,                 1.1576,                 1.2482,                0.66532,                0.57102,                0.61761,                0.28466,                   1.89,                 1.4363,                 1.4865,              0.0072082,              0.0072082,              0.0072082
                    285,                 1.6096,                 1.1576,                 1.2457,                0.66461,                0.57144,                0.61757,                 0.2848,                 1.8907,                  1.436,                 1.4867,              0.0071983,              0.0071983,              0.0071983
                    286,                 1.6261,                 1.1695,                 1.2556,                0.66467,                0.57102,                0.61709,                0.28485,                 1.8905,                 1.4358,                 1.4859,              0.0071884,              0.0071884,              0.0071884
                    287,                 1.6099,                 1.1627,                 1.2419,                0.67198,                0.56313,                0.61675,                0.28469,                 1.8906,                 1.4347,                 1.4858,              0.0071785,              0.0071785,              0.0071785
                    288,                  1.605,                 1.1526,                 1.2468,                0.67199,                0.56385,                0.61696,                0.28479,                 1.8917,                 1.4357,                 1.4859,              0.0071686,              0.0071686,              0.0071686
                    289,                 1.6112,                 1.1495,                 1.2429,                0.67088,                0.56444,                0.61735,                0.28478,                 1.8906,                 1.4362,                 1.4851,              0.0071587,              0.0071587,              0.0071587
                    290,                 1.6251,                 1.1579,                 1.2553,                0.67099,                0.56241,                 0.6175,                0.28469,                 1.8909,                 1.4364,                 1.4854,              0.0071488,              0.0071488,              0.0071488
                    291,                 1.6189,                 1.1734,                 1.2506,                0.67003,                0.56313,                0.61655,                0.28494,                 1.8913,                 1.4352,                 1.4857,              0.0071389,              0.0071389,              0.0071389
                    292,                 1.6054,                 1.1611,                 1.2465,                0.66854,                 0.5614,                0.61655,                0.28462,                 1.8925,                 1.4331,                 1.4858,               0.007129,               0.007129,               0.007129
                    293,                   1.61,                 1.1505,                 1.2466,                0.67221,                0.56343,                0.61807,                0.28406,                 1.8916,                 1.4332,                 1.4848,              0.0071191,              0.0071191,              0.0071191
                    294,                 1.5961,                 1.1387,                 1.2415,                0.67273,                0.56183,                0.61637,                0.28364,                 1.8925,                 1.4324,                 1.4853,              0.0071092,              0.0071092,              0.0071092
                    295,                 1.5969,                 1.1361,                 1.2385,                0.66808,                  0.566,                  0.616,                0.28348,                  1.893,                 1.4324,                 1.4854,              0.0070993,              0.0070993,              0.0070993
                    296,                 1.6054,                  1.146,                   1.24,                 0.6675,                0.56743,                0.61531,                0.28363,                 1.8929,                 1.4324,                  1.485,              0.0070894,              0.0070894,              0.0070894
                    297,                  1.597,                 1.1521,                  1.237,                0.66426,                0.56671,                0.61539,                0.28338,                 1.8923,                 1.4332,                 1.4844,              0.0070795,              0.0070795,              0.0070795
                    298,                 1.6067,                 1.1461,                 1.2436,                0.66662,                  0.566,                0.61526,                 0.2842,                  1.893,                  1.433,                 1.4845,              0.0070696,              0.0070696,              0.0070696
                    299,                 1.6022,                 1.1399,                 1.2379,                0.66357,                  0.566,                0.61533,                0.28362,                 1.8927,                 1.4335,                 1.4845,              0.0070597,              0.0070597,              0.0070597
                    300,                  1.604,                 1.1427,                 1.2409,                0.66147,                0.56528,                0.61483,                0.28435,                 1.8931,                 1.4325,                 1.4845,              0.0070498,              0.0070498,              0.0070498
                    301,                  1.612,                 1.1478,                 1.2443,                0.66409,                0.56385,                0.61482,                0.28427,                 1.8926,                 1.4319,                 1.4842,              0.0070399,              0.0070399,              0.0070399
                    302,                 1.5877,                 1.1337,                 1.2258,                0.66167,                0.56456,                0.61427,                0.28446,                 1.8933,                 1.4318,                 1.4844,                0.00703,                0.00703,                0.00703
                    303,                  1.593,                 1.1431,                 1.2377,                0.65976,                  0.566,                0.61546,                0.28514,                 1.8933,                 1.4328,                 1.4843,              0.0070201,              0.0070201,              0.0070201
                    304,                 1.6061,                  1.133,                 1.2355,                0.65765,                0.56671,                0.61553,                0.28488,                 1.8938,                 1.4322,                 1.4839,              0.0070102,              0.0070102,              0.0070102
